city,year,month,month_name,unit,patients,bilateral thyroidectomy patients,bilateral thyroidectomy unit,aortic valve replacement patients,aortic valve replacement unit,graft replacement of aorta patients,graft replacement of aorta unit,pda ligation patients,pda ligation unit,exploratory laparotomy patients,exploratory laparotomy unit,laparoscopic cholecystectomy patients,laparoscopic cholecystectomy unit,pylorus preserving pancreaticoduodenectomy patients,pylorus preserving pancreaticoduodenectomy unit,transurethral resection of prostate patients,transurethral resection of prostate unit,prostatectomy patients,prostatectomy unit,total abdominal hysterectomy patients,total abdominal hysterectomy unit,low cervical cesarean section patients,low cervical cesarean section unit,total hip replacement patients,total hip replacement unit,total knee replacement patients,total knee replacement unit,mastectomy patients,mastectomy unit,craniotomy and removal of brain tumor patients,craniotomy and removal of brain tumor unit,total gastrectomy patients,total gastrectomy unit,wedge resection of liver patients,wedge resection of liver unit,lobectomy of liver patients,lobectomy of liver unit,laminectomy patients,laminectomy unit,liver transplantation patients,liver transplantation unit
Ulsan,2014,7,July,5371.954928078611,2096,376.4009973699491,627.3349956165819,140.78066685553105,405.5823973695061,1.2136363636363636,8.495454545454546,72.09974190986699,381.86159604114744,56.58530710558009,122.60149872875685,143.63393963100594,225.71047656300934,51.47922513895767,85.0526328382779,9.15460910151692,18.30921820303384,2.8736797634136035,6.078937961067238,117.38865402972863,333.9504812914694,389.9684987040606,1684.663914401542,26.849029724318495,39.84049571995648,52.89933131972694,91.02904876670961,56.599676724137936,56.599676724137936,3.3627260499178,7.794626536219722,26.33710407239819,38.4926905673512,12.617384240454914,24.13760463391375,36.13854710938817,96.02528231923142,286.35202094722075,613.6114734583301,0.0,0.0
Ulsan,2014,8,August,5149.660850850272,2000,386.06985005294257,643.4497500882377,128.59386354958306,370.4727973690369,1.040909090909091,7.286363636363637,71.20270001985308,377.1105964014441,50.14234099902506,108.64173883122095,138.09035791120672,216.9991338604677,48.30845853282703,79.81397496727945,8.192532088681448,16.385064177362896,3.3071398394592313,6.995872737317605,110.81010500477295,315.235643548061,385.442480228617,1665.1115145876256,25.24356999845988,37.45820064287595,41.99949368856609,72.27263301394278,52.78115203761756,52.78115203761756,2.93767747720819,6.809385742041549,24.30995475113122,35.52993386703793,11.419983753046305,21.846925440610324,34.94690712961402,92.85892465868868,250.09760655023945,535.9234426076559,0.0,0.0
Ulsan,2014,9,September,4994.480371684945,1893,276.4101854698227,460.6836424497045,124.31743998423391,358.15262471648344,1.0909090909090908,7.636363636363636,64.72717887631526,342.8143177523364,48.8605838160234,105.8645982680507,136.67162135732445,214.769690704367,49.009685763029,80.97252430413486,7.5478413068844805,15.095682613768961,2.9539501478664976,6.2487406974098985,104.37394881585526,296.92588887269164,407.36977470592143,1759.8374267295808,28.07596642538118,41.661111469920456,54.65527174956789,94.05066705623648,46.957533307210035,46.957533307210035,2.7870273501718725,6.460186473218905,23.153846153846157,33.84023668639053,9.90089358245329,18.940839896867164,33.29512893982808,88.46991404011462,257.888448792995,552.6181045564178,0.0,0.0
Ulsan,2014,10,October,4874.409656597246,1867,289.23257164326947,482.0542860721158,135.05869166245827,389.09765931327263,1.340909090909091,9.386363636363637,60.52229501687512,320.5440069412275,48.29661065550267,104.64265642025578,140.19218984288415,220.30201261024652,47.805404215508226,78.98284174736142,7.468494749124854,14.936989498249709,2.745247148288973,5.807253582918982,100.55782081003682,286.0696626492427,386.2015019605237,1668.3904884694623,30.07300169413214,44.624454126776726,57.568832166489166,99.06431518108107,47.9748236677116,47.9748236677116,2.93767747720819,6.809385742041549,22.710407239819006,33.19213365819701,10.562144597887896,20.205841839437714,35.064891286027304,93.17242541715827,242.84672367084323,520.3858364375212,0.0,0.0
Ulsan,2014,11,November,4588.981793353917,1785,279.1174642210609,465.1957737017682,134.13514478919038,386.4369647498104,1.3818181818181818,9.672727272727272,46.08552709946397,244.08260648975363,43.40884326432299,94.05249373936647,130.28730686485432,204.73719650191393,44.756590171151835,73.9456707175552,8.6487747957993,17.2975495915986,2.745247148288973,5.807253582918982,92.04272921496431,261.8456951805019,356.0093041802353,1537.9601940586165,27.410288002464192,40.6733305843017,65.36000488852419,112.4713474435003,47.20817006269593,47.20817006269593,2.9107756688088475,6.747028729751791,24.4841628959276,35.78454577097111,10.615759545085297,20.308409564511003,33.60188774650261,89.28501601213551,242.22962725557542,519.063486976233,0.0,0.0
Ulsan,2014,12,December,4923.672201545113,1956,344.2706561464631,573.7844269107719,139.6563489228571,402.3432909444216,1.4772727272727273,10.340909090909092,50.31844351796705,266.5013860396033,50.176521190571776,108.7157959129055,143.63393963100594,225.71047656300934,45.442573331132024,75.0790341992616,8.91656942823804,17.83313885647608,3.3071398394592313,6.995872737317605,106.5098413564253,303.0021348932788,355.3346181963182,1535.0455506080948,31.417411058062527,46.619384150673426,92.2714178466051,158.7804455252122,51.15938479623824,51.15938479623824,2.900014945449111,6.722085924835889,27.63574660633484,40.39070657848938,10.794476035743298,20.65030198142196,33.967638631383785,90.25686836339119,269.03475279376903,576.5030417009336,0.0,0.0
Ulsan,2015,1,January,6027.479772828001,2375,530.7173504529173,884.528917421529,142.99310463713155,411.9563252641171,4.878061627600737,34.14643139320516,64.00130039011704,338.96985021432357,60.81051327127583,131.75611208776428,161.50463248919084,253.7929939115856,44.25277987552408,73.11328848999631,11.177743902439024,22.35548780487805,1.860920666013712,3.9365629473366988,136.1425106553324,387.3019699677559,464.85134266098896,2008.1578002954725,34.24048436519364,50.8084606709325,95.7859987870642,164.82832839711332,62.50664566308949,62.50664566308949,5.271335740072202,12.218685920577618,29.758366800535477,43.492997631551845,11.197873443983402,21.42201876240303,35.78016910069177,95.0730207532667,280.6908024562737,601.4802909777293,0.0,0.0
Ulsan,2015,2,February,4767.1215352744475,1841,381.8482707839573,636.4137846399288,114.36769522496121,329.48788386238823,3.6908085330524094,25.835659731366867,49.85273081924578,264.03483359822764,46.9899420732586,101.81154115872695,133.34651019147623,209.54451601517692,35.09791411681987,57.987858106050226,8.558536585365854,17.117073170731707,1.5083251714005876,3.1906878625781663,102.55511338215555,291.7516156561322,394.24778540598476,1703.1504329538543,27.010743160925905,40.08045759363199,49.540756281860055,85.24962049642015,50.34557448065374,50.34557448065374,4.047075812274368,9.380914190502638,20.644578313253014,30.172845227062094,7.84426867219917,15.006427025076674,27.946195234435052,74.25703305149885,204.5136480076483,438.24353144496064,0.0,0.0
Ulsan,2015,3,March,5442.424533048746,2110,360.6599937105471,601.0999895175785,145.48060679193242,419.1227005196148,4.710297603371083,32.97208322359758,47.59590377113135,252.0820088619179,57.26444566125825,124.07296559939287,148.12682725962526,232.7707285508397,42.73123095752715,70.59942506026225,11.706504065040649,23.413008130081298,1.9490695396669933,4.123031718526332,116.65942967480632,331.87596373005243,438.4066915790388,1893.9169076214478,33.783586222173,50.13048278128897,84.26520677277124,145.0033757571334,56.85143250959929,56.85143250959929,5.380505415162455,12.471735628991947,24.10843373493976,35.235403151065796,9.557053941908714,18.2830597149558,35.83397386625673,95.21598770176787,271.66322453332026,582.1354811428291,0.0,0.0
Ulsan,2015,4,April,5041.220455348073,1936,314.1498884005614,523.583147334269,137.29098431304948,395.52878813997586,4.2070055306821175,29.449038714774822,45.19440832249675,239.36297741174207,50.299605175941664,108.98247788120693,134.8569075561046,211.91799758816438,39.36847998750032,65.04357563152227,10.944105691056912,21.888211382113823,1.851126346718903,3.9158441949822946,98.8198601266866,281.125464153505,418.21413052924305,1806.68504388633,30.07464835529959,44.62689755947681,68.76008457768526,118.32219682313931,53.70089593383873,53.70089593383873,3.8521299638989173,8.929039711191336,23.0,33.61538461538461,9.21161825726141,17.6222262312827,32.91775557263643,87.46717909300537,252.586429210536,541.2566340225771,0.0,0.0
Ulsan,2015,5,May,4839.660241625838,1861,298.0749672104742,496.791612017457,126.2311670401655,363.6659812347625,4.0908612062154335,28.636028443508035,45.74414824447334,242.27456292443287,49.19032248767976,106.57903205663946,129.24686020177063,203.1022088884967,39.89271112731439,65.90969664512812,8.570833333333333,17.141666666666666,1.4887365328109698,3.1492503578693594,95.32366307956767,271.1793863470459,396.1065148750036,1711.1801442600156,29.389301140768634,43.60993072501152,59.50833483584389,102.40180695398777,51.49552033080634,51.49552033080634,4.631913357400722,10.736537628436547,22.92302543507363,33.50288332818453,8.851789419087137,16.933858019123218,31.260568793235972,83.06379707916986,241.05119075342887,516.5382659002047,0.0,0.0
Ulsan,2015,6,June,4464.4427249106875,1672,212.43391088919057,354.056518148651,106.40768832959833,306.5554830447952,3.4069001843560707,23.848301290492493,42.79291287386216,226.64394596156626,42.00726245713133,91.01573532378455,108.8295243977764,171.0178240536486,36.68339366162339,60.60734604963865,7.91910569105691,15.83821138211382,1.6258570029382957,3.4393128908310104,83.40073468811077,237.26071075065994,395.48693838533063,1708.5035738246283,27.239192232436224,40.419446538453755,42.2068875084004,72.6295158264212,47.872403268681694,47.872403268681694,3.875523465703971,8.983264648708692,20.890896921017404,30.53284934610236,9.010114107883817,17.23674003247339,27.924673328209067,74.19984627209837,234.49412283819726,502.48740608185125,0.0,0.0
Ulsan,2015,7,July,5085.48061868339,1940,304.3824600964894,507.3041001608157,124.26029994828478,357.98800699386805,3.7037134579931523,25.925994205952065,58.706436931079324,310.9266844868276,55.7732787688406,120.84210399915462,132.9149680872967,208.8663784228948,43.127600843728025,71.25429704615935,10.526016260162601,21.052032520325202,1.733594515181195,3.667219166729451,103.78027644994938,295.2369933489939,411.42695171055306,1777.3644313895893,28.04548307306088,41.615878108412915,53.75469193069875,92.50095135653004,51.8263266712612,51.8263266712612,4.803465703971119,11.134187170230492,20.059571619812584,29.317835444341465,8.563926348547719,16.38316344939564,32.368946963873945,86.00891621829362,265.55196293527155,569.0399205755818,0.0,0.0
Ulsan,2015,8,August,5212.044779098704,2033,360.1700913504683,600.2834855841138,127.28357179796586,366.6979092274731,4.026336581511719,28.184356070582034,63.53836150845254,336.5179887299524,60.955992968097064,132.07131809754364,153.84476014000413,241.7560516485779,43.98427124293638,72.66966553180794,10.59979674796748,21.19959349593496,1.9196865817825661,4.06087546146312,114.83662608613747,326.69040179677035,387.57325685814436,1674.3164696271838,29.187728430612474,43.31082283252174,59.818977527905716,102.93636019047023,56.52062616914443,56.52062616914443,4.717689530685921,10.93536239933352,21.152610441767067,30.915353722582633,9.67219917012448,18.503337542846833,36.53343581860108,97.07455803228287,264.3445708262346,566.4526517705027,0.0,0.0
Ulsan,2015,9,September,4820.252848509766,1827,273.8248003865712,456.374667310952,117.96500603344252,339.8515650011082,3.4585198841190414,24.20963918883329,53.64304291287387,284.1094495015172,49.91772097178593,108.15506210553617,141.0603253036854,221.6662254772199,41.759485430066924,68.99393244967578,8.386382113821139,16.772764227642277,1.4397649363369247,3.045656596097341,101.50924247062426,288.77629323539657,405.54097505865997,1751.9370122534112,28.220179421862884,41.87510494857073,45.86706879312889,78.92794743888845,50.53460667519937,50.53460667519937,4.210830324909747,9.760488753124132,19.93641231593039,29.137833384821338,8.779823651452281,16.796184376691322,30.16295157571099,80.14727132974635,232.02361283047546,497.19345606530453,0.0,0.0
Ulsan,2015,10,October,5033.627857352986,1929,290.083434961688,483.47239160281333,135.35838648508877,389.96106582608905,4.142480905978404,28.99736634184883,53.61410923276983,283.95620815874395,53.31830888498227,115.52300258412825,153.709903232448,241.54413365098972,43.14038696908934,71.27542194893022,10.144817073170731,20.289634146341463,1.6552399608227228,3.5014691478942215,100.16455129865543,284.95087869445075,408.864158048724,1766.2931627704877,32.426329973788164,48.11648963852437,73.54128079463686,126.5496683759563,49.29014472777395,49.29014472777395,4.132851985559567,9.579738961399613,21.445113788487284,31.34285861394295,9.528267634854771,18.22799025798304,34.72559569561875,92.27086856264411,252.36352605194458,540.778984397024,0.0,0.0
Ulsan,2015,11,November,4887.177637720181,1905,295.6560743075849,492.7601238459749,137.78848474400965,396.9620631910754,4.568343429022913,31.97840400316039,44.557867360208064,235.99166787073162,48.80843828352402,105.7516162809687,149.90693843936586,235.5680461190035,40.71102315043879,67.26169042246408,10.784247967479676,21.56849593495935,1.4397649363369247,3.045656596097341,100.22431535074293,285.1208971184928,381.5183047999769,1648.1590767359003,31.929117288736293,47.37869017038289,82.53641266042716,142.0284707888832,53.98444422565718,53.98444422565718,4.592924187725632,10.646162732574288,24.447121820615795,35.73040881474616,9.614626556016598,18.393198628901317,34.359723289777094,91.29869331283628,261.4468297645458,560.2432066383124,0.0,0.0
Ulsan,2015,12,December,5086.501762279415,2029,369.99875744955017,616.6645957492503,138.57300465436995,399.22222769473245,4.116671056096918,28.816697392678428,53.75877763328998,284.72241487260993,55.66416899622468,120.60569949182013,155.65184270125593,244.5957528162593,40.25072263743132,66.50119392271262,11.68191056910569,23.36382113821138,1.5279138099902057,3.2321253672869736,115.58367673723126,328.8156320972958,358.762950088352,1549.8559443816807,32.45320633514232,48.15637069085634,108.4142995295776,186.55907953237855,55.07137934429458,55.07137934429458,4.483754512635379,10.393113024159955,27.633868808567605,40.387962104829576,9.168438796680498,17.53962204582356,32.18601076095311,85.52282859338969,270.27007979212374,579.1501709831223,0.0,0.0
Ulsan,2016,1,January,5858.478446426364,2338,507.076503777374,845.1275062956233,166.78474604870917,480.4989112355669,4.141628730399596,28.99140111279717,63.326022775200336,335.39337988346847,49.329446724211124,106.88046790245743,165.06238060355352,259.38374094844124,50.550378706424866,83.5180169932237,13.559114630196149,27.118229260392297,1.0400801603206413,2.200169569909049,115.88327009313556,329.6679235408167,442.6971309510421,1912.451605708502,34.17430861434038,50.71026439547283,105.54517296280214,181.62189307559115,95.75913978494623,95.75913978494623,5.421364985163204,12.56644601689112,29.92196092808883,43.7320967410529,11.400768245838668,21.81016533986528,32.88207369045692,87.37236723464267,273.675009246702,586.4464483857901,0.0,0.0
Ulsan,2016,2,February,4988.829670914087,1977,399.93715656056673,666.5619276009446,152.09643961977613,438.1825998569741,3.9089529590288317,27.362670713201823,50.966680725432305,269.93464236062295,43.93012593745578,95.18193953115417,146.62794271843268,230.41533855753707,44.8694239361575,74.13209172060805,11.201007737988123,22.402015475976246,0.9198396793587174,1.9458147063357483,93.37074853397723,265.6236811742456,382.01758010192907,1650.3159460403338,27.603292656509492,40.959724587078604,73.0190186712983,125.65096090445633,81.13978494623656,81.13978494623656,4.177502023199353,9.683235458903116,20.68716283454669,30.235084142799007,8.081946222791293,15.461114513165953,26.1122349894805,69.38393868633389,236.0741673565,505.87321576392856,0.0,0.0
Ulsan,2016,3,March,5471.904647097424,2153,357.2903244790019,595.48387413167,178.63922605320883,514.6511036294826,4.7582195245321195,33.30753667172483,49.00042176296922,259.52075230017033,49.14164426206311,106.4735625678034,157.54028238606168,247.56330089238264,51.86581607053258,85.69134829044513,14.48551376642073,28.97102753284146,1.2324649298597194,2.6071373516263296,104.71852362883753,297.9061448061757,427.9306976991968,1848.6606140605302,31.950465737598385,47.410368513855666,95.4356925749023,164.22552226564386,97.76989247311829,97.76989247311829,5.859455084974373,13.581916402094445,26.109568951971927,38.160139237497425,10.862996158770807,20.78138395590937,33.54277930625236,89.1279564423277,265.31731158743855,568.5370962587969,0.0,0.0
Ulsan,2016,4,April,4795.918655901069,1881,299.21423264504455,498.69038774174095,155.0167950953372,446.59600491751905,3.9671219018715225,27.769853313100658,42.695908899198656,226.13018416982993,41.645195981321635,90.2312579595302,137.5696413438474,216.18086496890305,49.19157527536855,81.27303741147847,11.565952852258413,23.131905704516825,0.9979959919839679,2.1111453676583936,83.69637806140048,238.10176517467377,377.63337496522456,1631.3761798497703,27.842010253447903,41.313950698664634,75.82110290924881,130.4727810746048,77.61505376344086,77.61505376344086,4.287024548152145,9.937103055203947,23.63379248939402,34.54169671526818,10.125480153649168,19.37048377219841,27.44322166477855,72.92056042355443,238.34394208922626,510.7370187626277,0.0,0.0
Ulsan,2016,5,May,5087.470328718065,2013,323.11913992099517,538.5318998683254,163.84275831036615,472.02318465605487,3.6646433990895293,25.652503793626707,49.90552509489667,264.31444772482314,47.357520871657,102.60796188859017,146.83983280906622,230.7483086999612,50.333548371681836,83.15977557060478,12.745006298362425,25.49001259672485,1.1903807615230462,2.5181131493756745,92.92625043118316,264.3591607094004,383.73898579977623,1657.7524186550334,28.558163044263125,42.3766290334227,78.19738022868722,134.5618736698777,96.27956989247312,96.27956989247312,4.732937685459941,10.970706840143043,25.729848635625622,37.60516339052975,11.047375160051217,21.13410900183711,31.35957814101527,83.326879060412,258.877485601564,554.7374691462086,0.0,0.0
Ulsan,2016,6,June,4909.742372352126,1915,294.7973459074157,491.32890984569286,155.57923392766747,448.2163644106611,3.5948406676783002,25.1638846737481,57.48966680725432,304.4823093865692,47.09146738361398,102.03151266449696,146.60145645710347,230.373717289734,50.96958402026139,84.2106170769536,12.82922440165557,25.65844880331114,1.0220440881763526,2.1620163403730537,90.86064160055192,258.482859725708,365.18008061986137,1577.5779482778012,27.603292656509492,40.959724587078604,71.1097553915183,122.36550500420813,62.546236559139786,62.546236559139786,4.592123010520637,10.644305644899118,22.25161053789347,32.52158463230584,9.787451984635084,18.72382118799755,30.2775530021039,80.45178369130464,254.4786973598464,545.311494342528,0.0,0.0
Ulsan,2016,7,July,5073.162173890736,1977,342.81606726447507,571.3601121074585,156.9420664829293,452.14262010558207,3.618108244815377,25.32675771370764,59.39350485027415,314.5655997625631,47.905278052922036,103.7947691146644,156.21596931960184,245.48223750223147,51.56225360189234,85.18981029877864,12.225661328054706,24.45132265610941,1.0160320641282565,2.149298597194389,97.65884787857883,277.8225844821639,381.9099922458136,1649.8511665019148,27.2263701350278,40.40042020036383,62.09913156752063,106.86004406490729,55.66236559139785,55.66236559139785,4.803345022929593,11.133907437765005,23.208505735086156,33.92012376666438,10.740076824583868,20.546233925290878,30.105195015374658,79.99380389799552,244.99490991070329,524.9890926657928,0.0,0.0
Ulsan,2016,8,August,5224.120125982698,2053,379.4642896550709,632.4404827584515,151.40420721075424,436.18831125003004,3.7228123419322205,26.059686393525546,65.04259805989034,344.48487120608587,51.48917503891326,111.55987925097872,164.63860042228637,258.71780066359287,55.04599431343034,90.94555582218926,13.643332733489293,27.286665466978587,1.05811623246493,2.2383227994450445,100.82262849258366,286.82299484959145,381.2106711810632,1646.8300995021932,28.05559968228753,41.63088985113633,59.6679114198871,102.67640597610202,59.09247311827957,59.09247311827957,4.991097922848665,11.569109031423572,24.666631749855966,36.05123101902026,9.710627400768246,18.57685241886099,30.785051518584453,81.80027974938155,260.98890395758843,559.2619370519752,0.0,0.0
Ulsan,2016,9,September,4769.682003664749,1811,264.3566400129468,440.594400021578,143.4219022442207,413.1916707512072,3.013151239251391,21.092058674759734,59.143821172501056,313.24320102472785,42.6937597283147,92.50314607801518,153.72626075465735,241.56983832874727,51.30205720020071,84.75992059163595,12.366024833543278,24.732049667086557,0.8056112224448897,1.7041775859411128,86.2064849948258,245.2425866232113,392.26532339692557,1694.5861970747185,26.485089176113796,39.30045490649144,54.22857142857143,93.31640211640212,49.98494623655914,49.98494623655914,4.22444024817912,9.792035857317757,19.456869009584665,28.436962398623738,8.496798975672215,16.25474586650337,26.045206883530234,69.20583543338033,220.36169575708473,472.20363376518156,0.0,0.0
Ulsan,2016,10,October,4704.005721430733,1826,267.6991488954767,446.1652481591278,160.38159626525677,462.051741621335,3.8507840161861404,26.955488113302984,54.18135807676086,286.960526110252,44.47788311872081,96.36874675722842,156.85163959150256,246.48114792950403,51.07077150980814,84.3777964075091,12.759042648911283,25.518085297822566,0.8897795591182365,1.8822259904424234,87.40924456709209,248.66423023396885,353.5067982313352,1527.1493683593683,28.93508556574482,42.935933420137474,72.27729049066434,124.37459674176998,51.593548387096774,51.593548387096774,5.288373347720529,12.25817822138297,22.93510710731682,33.520541156847656,9.833546734955185,18.812002449479486,30.14349679020338,80.09557718539754,236.86594924000914,507.569891228591,0.0,0.0
Ulsan,2016,11,November,4792.075224475784,1872,278.0251138361495,463.37518972691583,171.1111986050959,492.9632150289667,4.153262518968133,29.07283763277693,56.39730071699705,298.69681490854,43.16326588368473,93.52040941465025,155.7657028770055,244.7746759495801,50.86839653071464,84.0434377463981,13.699478135684721,27.398956271369443,0.8897795591182365,1.8822259904424234,87.98447740600207,250.30066848259207,349.98329594355425,1511.9278384761544,30.392519315474043,45.098577048767936,88.48542480822117,152.2655173338051,54.43225806451613,54.43225806451613,4.889398435392501,11.333374834858516,25.71465982297177,37.58296435665105,10.47887323943662,20.046540110226577,29.18595241948535,77.55124500034678,251.90980502668333,539.8067250571786,0.0,0.0
Ulsan,2016,12,December,4793.366910509993,1933,343.20403704548295,572.0067284091383,167.7798301366781,483.3657011080488,3.6064744562468385,25.245321193727868,58.45719105862506,309.60660449568087,44.77523701712183,97.0130135370973,156.56029071688138,246.02331398367073,47.37020046352711,78.26380946147958,14.920640633435307,29.841281266870613,0.937875751503006,1.9839679358717435,95.46250431183167,271.5743657146935,305.9260688642781,1321.6006174936813,29.173803162683228,43.2901595317235,113.11354754667823,194.64553480966853,54.1247311827957,54.1247311827957,4.732937685459941,10.970706840143043,25.684282197664064,37.53856628889363,9.434058898847631,18.047764849969383,27.117656578734422,72.05548748063718,255.11212286665375,546.668834714258,0.0,0.0
Ulsan,2017,1,January,5609.599718178533,2245,466.84871616932685,778.0811936155447,181.20914328792202,522.0549128056801,6.029896123638206,42.20927286546744,56.41938272232674,298.81376775158236,49.63989933653626,107.55311522916189,177.36486486486487,278.7162162162162,55.70771878072763,92.03883972468043,11.580627993613625,23.16125598722725,0.800381133873273,1.693113937039616,118.69045074800854,337.65386850726566,408.19649681729175,1763.4088662507004,35.72892561983471,53.01711543588377,91.43988291042938,157.34954210227733,87.40659099391837,87.40659099391837,4.593098871930988,10.646567641604138,29.22880627484689,42.71902455554545,9.008220304151253,17.233117103593703,33.922994908974594,90.13824361527534,254.5439367957577,545.4512931337665,0.0,0.0
Ulsan,2017,2,February,4975.583696361883,2002,423.6408707403485,706.0681179005808,174.1922890528243,501.8396898902795,5.978211299721307,41.84747909804915,49.21625057202421,260.6638456222023,46.79730038892702,101.3941508426752,153.57396870554766,241.33052225157488,48.905604719764014,80.80056431961012,10.835550824906866,21.671101649813732,0.7670319199618867,1.6225675229962988,95.35768408781816,271.2761702498275,350.20572698596584,1512.8887405793726,30.611570247933884,45.42362036790189,86.62321213789905,149.06102601507413,77.96377368432609,77.96377368432609,4.149966821499668,9.619410273424872,22.308208875040293,32.604305278905045,7.428277846280313,14.210618488536252,32.04621904736519,85.1513820401418,225.1546432593649,482.4742355557819,0.0,0.0
Ulsan,2017,3,March,5127.46253180649,2026,353.4513020928449,589.0855034880749,193.6338915513435,557.8500208979182,6.081580947555105,42.57106663288574,45.63014186200234,241.6707513431976,45.871425303134295,99.38808815679097,153.6806543385491,241.4981711034343,54.53294001966568,90.09790090205634,10.697179350718468,21.394358701436936,0.9575988565983802,2.025689888958112,90.61113269865942,257.77304991860007,381.6218275230282,1648.6062948994818,33.071074380165285,49.07320714476139,83.65122378889099,143.9468352378637,79.73934616989044,79.73934616989044,5.057332448573325,11.72263726541099,23.70151498871817,34.64067575274194,8.511302918207974,16.282492539180474,36.70018924754112,97.51764571489497,239.99623649524327,514.2776496326642,0.0,0.0
Ulsan,2017,4,April,4716.489287525586,1863,317.9083677270901,529.8472795451502,170.90732863066071,492.375875340713,5.874841651887509,41.12389156321257,42.97147505974475,227.5896642053148,44.21459620224205,95.79829177152443,145.99928876244664,229.427453769559,52.44444444444445,86.6473429951691,9.962746141564661,19.925492283129323,0.9099571224392567,1.9249092974676585,88.98450553720615,253.14557609722436,347.73180882343684,1502.2014141172472,30.62479338842975,45.44324180218608,68.70160998159608,118.22157387146447,69.06573429644104,69.06573429644104,4.065560716655607,9.423761250914536,24.513000967014076,35.82669372102057,8.613234689683518,16.477492449829338,31.95943172428499,84.92077572452868,221.84018404387172,475.37182295115366,0.0,0.0
Ulsan,2017,5,May,5003.1034790219555,1982,328.3858066401256,547.3096777335427,181.54434333099996,523.0206081678808,5.54750443374715,38.83253103623005,49.8654599074592,264.1022506209876,48.45412948981926,104.98394722794173,156.26778093883357,245.56365576102417,54.95353982300885,90.79280492497115,9.015433741351783,18.030867482703567,0.9433063363506432,1.9954557115109761,91.784437536429,261.11089988811693,357.8136903675068,1545.7551423876296,31.444628099173553,46.65977072780592,70.8024982972742,121.83677769673395,76.83386392078512,76.83386392078512,4.881486396814864,11.315035135181123,23.70151498871817,34.64067575274194,8.014385532264694,15.33186797476724,34.49796092438095,91.66601045621223,254.42964509867176,545.2063823542966,0.0,0.0
Ulsan,2017,6,June,4874.1963091792095,1927,311.32519814456333,518.8753302409389,172.22578213343385,496.1742770987023,5.047884469217127,35.335191284519894,54.62632836731581,289.31722061208006,48.730267673301306,105.58224662548615,153.4406116642959,241.12096118675066,53.35816125860374,88.15696207943226,9.536987759446514,19.07397551889303,0.9194854692710814,1.9450654157657492,89.49115989897028,254.586920402243,343.76821950927734,1485.0787082800782,29.89752066115702,44.36406291655558,65.66557015954903,112.99716346543481,76.16802423869848,76.16802423869848,4.290643662906437,9.945491977608766,21.236434941441928,31.037866452876663,7.950678175092478,15.209993030611697,33.25039315510302,88.35104466927373,248.4701494649032,532.4360345676497,0.0,0.0
Ulsan,2017,7,July,5098.212337762703,2046,373.386252237116,622.3104203951934,171.64476872543213,494.5004051375545,5.047884469217127,35.335191284519894,55.95566176844461,296.3577641810215,51.280485014870735,111.10771753221992,172.27062588904693,270.71098353993085,56.534414945919366,93.4046855628233,10.431080361894624,20.86216072378925,0.8670795616960457,1.8342067651262506,93.19773654556053,265.1314918968532,349.3278850573265,1509.0964634476506,31.047933884297525,46.0711276992802,63.910559798281334,109.97714563578896,81.73686521615035,81.73686521615035,4.600132714001327,10.662871726813332,25.079510046201783,36.65466852906414,8.70242498972462,16.6481173716471,36.721886078311165,97.57529729379823,254.8704845017176,546.1510382179663,0.0,0.0
Ulsan,2017,8,August,5257.810062288821,2099,394.68110595712045,657.8018432618675,169.61122179742608,488.64185327353704,5.495819609830251,38.47073726881176,61.64397213606549,326.48474131323576,54.025623427133375,117.05551742545563,180.9655049786629,284.37436496647024,59.29006882989184,97.95750502329956,10.164981373070782,20.329962746141565,0.8480228680323963,1.7938945285300691,95.94433650670294,272.94509523458595,366.8049198184188,1584.5972536155693,28.44297520661157,42.20570514529459,60.10590229976668,103.43009968392899,82.12022745735175,82.12022745735175,4.3117451891174525,9.994404233236352,23.410604921027183,34.2154994999628,8.065351418002466,15.429367930091674,35.561105632113446,94.49093782247286,257.8094138553569,552.4487439757648,0.0,0.0
Ulsan,2017,9,September,4918.379990011019,1931,337.2251798823916,562.0419664706527,157.58871358569812,454.0055796159398,5.40967823663542,37.86774765644794,59.665429399501704,316.00579274550904,45.254175245939145,98.05071303286815,172.08392603129445,270.417598049177,54.09783677482793,89.37903467145485,8.621607237892496,17.243214475784992,0.6812767984754644,1.4411624583134823,94.34437536428987,268.39348163979014,364.33100165588974,1573.9099271534437,30.21487603305785,44.83497733937616,49.35806512382801,84.93524596806871,77.92341976419962,77.92341976419962,4.325812873258129,10.02701240365474,22.323519931234557,32.62668297641974,6.587340731607069,12.601869225683089,33.55414878588373,89.15816677391963,227.91397137472623,488.3870815172705,0.0,0.0
